Search field,Alias 1,Alias 2,Reference in the eForms SDK
tender-lot-identifier,BT-13714-Tender,,BT-13714-Tender
touchpoint-city-mediator-lot,,,BT-513-Organization-TouchPoint
organisation-person-docprovider-part,,,BT-633-Organization
touchpoint-internet-address-fiscal-legis-part,,,BT-505-Organization-TouchPoint
notice-identifier,BT-701-notice,,BT-701-notice
touchpoint-fax-tender-eval-part,,,BT-739-Organization-TouchPoint
touchpoint-city-subcontractor,,,BT-513-Organization-TouchPoint
touchpoint-tel-buyer,,,BT-503-Organization-TouchPoint
maximum-candidates-lot,BT-51-Lot,,BT-51-Lot
organisation-email-serv-prov,,,BT-506-Organization-Company
number-tender-applications-ipi-measure-res,BT-686-LotResult,,BT-686-LotResult
electronic-invoicing-lot,BT-743-Lot,,BT-743-Lot
organisation-tel-environ-legis-lot,,,BT-503-Organization-Company
eu-fund-lot,BT-60-Lot,,BT-60-Lot
cross-border-law-description-proc,BT-09(b)-Procedure,,BT-09(b)-Procedure
tender-value-lowest,BT-710-LotResult,TVL,BT-710-LotResult
touchpoint-partname-reviewinfo-lot,,,BT-16-Organization-TouchPoint
organisation-name-financing,,,BT-500-Organization-Company
organisation-internet-address-tender-eval-lot,,,BT-505-Organization-Company
organisation-fax-reviewinfo-part,,,BT-739-Organization-Company
organisation-internet-address-docprovider-lot,,,BT-505-Organization-Company
touchpoint-street-reviewinfo-lot,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
